annual_turnover,loan_amount,gst_compliance_score,audit_risk_flag,cibil_score,risk_probability,default
2750715.8163242615,1238212.0057967086,8,0,342,0.02154062093394236,0
1931771.6585287554,1117906.6066810768,10,0,492,0.021561767807322513,0
7555353.643797018,1938086.9658465376,4,0,610,0.02154534365364609,0
5664628.023959183,1145284.4213357621,4,0,764,0.02150510114316254,0
3503026.926886893,1822297.716207588,10,0,462,0.02151845052924848,0
8102303.951045046,1308773.801165355,9,0,650,0.02128984090397818,0
5231349.268585717,512018.35005419014,7,0,533,0.02131675777181353,0
7358594.368127653,1214842.9661067668,2,0,702,0.02155169321356689,0
5135036.962820218,910445.892818576,3,0,650,0.021523704648026262,0
9121495.849763975,1516951.3618411687,4,1,466,0.02160196620607515,0
8510681.684886409,904796.1321627549,4,0,447,0.021434099329032782,0
4502071.703041853,1962987.5503573082,10,0,327,0.021456099766548286,0
6943141.901908711,1454462.0698234865,8,0,558,0.02136238469839642,0
6290751.899170295,1411202.0026206304,10,0,897,0.021299319694780567,0
7737263.115064697,1827946.0688937912,10,0,741,0.021308149798460737,0
3070153.078839791,1981953.4670379313,6,1,826,0.021882844405150214,0
6372102.919996878,1489950.6241151742,3,0,510,0.021565566617235552,0
7116848.973699176,1114399.8502253548,9,0,842,0.02128617860936782,0
1482521.0271537714,613015.1919439352,10,0,744,0.021439418305693892,0
2633482.9746684497,1156975.12148241,8,0,752,0.021532615576091173,0
921535.6444797991,1191393.8766760193,9,0,703,0.022127700790655767,0
4461186.331110884,1553528.7264961484,5,1,365,0.021699673340494958,0
6435084.511591924,1327426.5594309864,3,0,704,0.021545166810444168,0
8004714.104192056,1843966.486025714,4,0,874,0.02152597043080168,0
5148189.560839551,1193508.3643646552,5,1,734,0.021613464667788383,0
8257231.091142584,1471479.4165735291,9,0,527,0.021302189827009023,0
2239797.0835702172,2091993.7215984445,9,0,775,0.02186195035736631,0
1593235.1212896905,1670912.6069774833,3,0,767,0.022169115935036912,0
4888904.602206763,1469981.2291557177,7,0,400,0.02146695594204215,0
5768130.897878614,1199027.7790324115,6,0,722,0.02143525326942371,0
4934610.503811814,1183384.3016425115,4,0,655,0.02153297148205694,0
865115.7999202469,1074693.373524026,5,0,438,0.02223836227863907,0
4821759.920974423,1229496.5671085503,10,0,868,0.02132202660269857,0
2391060.9989902936,1877832.9193721572,2,0,430,0.02201106963953438,0
6339345.097660077,1389055.8643538656,7,0,848,0.021406551113189645,0
5733196.492193697,825113.4653093844,4,0,767,0.02146195056860162,0
3120240.42734529,2384084.6465298915,2,0,779,0.021995305940975464,0
3972266.165326613,1659982.5955725815,6,0,410,0.02159079864370889,0
2881572.956222097,796528.2997434153,2,0,452,0.021634145557355138,0
4874641.805453656,1279075.536379588,10,1,541,0.021450946372216537,0
6910284.641002476,1555443.1914142088,2,0,578,0.021596129608303573,0
3028547.9073289125,2352296.0466486886,7,0,662,0.021819511148582122,0
6008093.031035689,945943.7708705653,1,0,707,0.021583060633980626,0
3939484.7632551184,1988020.3596779732,7,0,474,0.021618013704673124,0
3414254.3354753116,2199743.2134861713,10,0,434,0.02161034273185355,0
4785939.280090884,1185672.8474627149,5,0,805,0.02150181216052146,0
2929515.3551612515,1361243.1905698832,1,0,593,0.021810592307246104,0
3892701.389305636,981845.3763131149,6,0,794,0.021468104070737876,0
2604244.214822303,1398269.4294598475,7,1,718,0.02176535636840309,0
8929450.265832778,1481705.0128285345,1,0,505,0.02158934823945756,0
5070527.103943457,1829824.9990411852,9,0,617,0.02143747775381768,0
3600548.9840148287,2045091.7355102235,7,0,372,0.021664935147237545,0
5427959.821468444,1125951.9676891766,1,0,558,0.021620084447570218,0
4775343.900618341,516337.46788700274,3,0,657,0.02147247259071832,0
4558060.800933554,1489377.610361879,5,0,447,0.021560332553990907,0
6228333.40008685,1646768.7649843204,4,0,524,0.021551180596561876,0
6515015.42009461,1624708.8438425208,2,0,404,0.02161411771973994,0
3938997.704778945,1336663.376245478,1,0,855,0.021717775536960065,0
3848363.5187106403,1562376.0498319673,4,0,655,0.02165604047990215,0
4449896.605696712,2257722.404176124,7,0,837,0.021620032224381386,0
396157.67052883,1690867.0844812547,4,0,560,0.024516422738481012,0
1969617.8756028954,1313315.7874984578,9,0,870,0.02166404085186085,0
7733748.53488905,1249901.091452002,8,0,872,0.021326934898495808,0
8289935.427002568,1415073.8211611346,8,0,369,0.021333660679488414,0
4501927.920887243,2318369.98091532,5,0,746,0.02169972799706255,0
6153113.926111532,1408349.6452369015,1,0,746,0.021635969511167023,0
5622500.3090870725,1490102.827739646,9,0,556,0.0213664899990246,0
11157761.616910476,1258843.2145318484,2,0,830,0.02151298163698377,0
7239149.822869154,2049491.6787209823,6,0,418,0.021490977949154135,0
4744164.817038467,2479918.6273723375,10,0,365,0.021520319638964048,0
3088919.1187991486,1725306.5247156941,5,0,544,0.021731999730577743,0
1787107.359484855,1541386.4518927129,10,0,356,0.02177196053604037,0
5406927.271734446,1518391.4165871174,8,0,343,0.021415221278855614,0
3487298.5094313934,307846.6056071271,3,0,823,0.021457771984691627,0
2155492.5808046516,1872575.4321424086,6,0,723,0.021924706795023688,0
3706854.2315149466,1567083.2079979219,6,0,835,0.02159439784910762,0
2836903.99277121,1714171.0253303624,10,0,694,0.021580686919356093,0
8374283.270145129,1144268.9029581477,3,0,749,0.021493591307471173,0
6763279.513898901,1307771.5605114542,7,0,556,0.021387477989760446,0
4984054.717366765,1294487.5317484136,4,0,660,0.021547719104434624,0
7959888.277780052,2010811.4920365196,5,1,679,0.021628860107458438,0
5154736.615295237,1310620.0816984533,9,0,742,0.021358513978395714,0
3277431.5973434728,2541330.161054899,6,0,833,0.02185557570783286,0
8046248.154539315,1715431.2095075187,10,0,773,0.021291074276184027,0
6077820.087369317,862158.6700021342,4,0,456,0.02146042097658121,0
2925507.6913470873,1435726.8533740216,8,0,388,0.021570704611584356,0
4619322.643832783,1174162.4389217922,9,0,501,0.021358461754548676,0
3248763.4932304854,402808.7650899878,10,1,761,0.021348441259067586,0
2234400.538071328,2299735.4700568947,5,0,780,0.02208060215584752,0
6852355.095063283,1851571.271110002,2,0,856,0.021629544988001882,0
8818833.28094026,1766603.6589496562,6,0,753,0.02142966207098666,0
2202864.8523617177,1582701.8301498522,8,0,769,0.021739351941687593,0
6125938.473381141,808991.2156537812,5,1,679,0.021539572987640834,0
3698714.861756346,1258191.4302222817,1,0,700,0.02171838942976202,0
4025749.232470608,1920890.3873920063,8,0,378,0.021560624450517766,0
3815212.151522262,974389.9851087487,9,0,850,0.021359358656582693,0
3272018.460640368,234115.34187459317,1,0,685,0.02151944611554255,0
5097043.255889654,1386446.996109537,8,0,642,0.021408694018370835,0
3338099.7671779245,1429121.2229862306,10,1,744,0.02157368875614304,0
5540913.651559678,1567781.7082073546,2,0,351,0.02163897815539582,0
4899523.781101726,1864259.3217572682,4,0,550,0.021637164844260665,0
4522103.90626718,1818802.9061156043,2,1,628,0.021850737023032325,0
3184872.675916804,1629384.9026219607,2,0,793,0.02180832327634921,0
3846457.3388633346,2097765.6940433546,10,0,649,0.021537091405140874,0
6510782.451651512,740515.1095933426,3,0,758,0.021476628197616667,0
6001834.375248762,1752290.907238695,8,0,797,0.021423468678206416,0
3044889.510402898,1813269.1816684713,4,0,424,0.021796407525405834,0
5198664.610858452,880218.8569598802,7,1,503,0.02149310411056305,0
6502774.246743578,748564.6956588053,10,0,320,0.02121843347630515,0
1661189.4377572564,1127028.9367621993,3,0,889,0.02189486076725171,0
6086720.38475987,1169229.2787423541,10,0,862,0.02127544634155858,0
3674752.4821083066,1876709.7317512154,3,0,661,0.021770627799074137,0
6141197.337186319,1192730.6081544524,2,0,660,0.02157326451443618,0
3473481.6869149664,1071825.7408593982,6,0,415,0.021509835213321254,0
1390235.798670962,1194183.1316527205,6,0,354,0.021917472972975825,0
1744915.1242336747,2059316.167077106,1,0,591,0.022340514013581534,0
5096169.893322764,1506521.687188476,7,0,350,0.021463209474732008,0
5519445.003442964,1410374.4873215442,4,0,553,0.021544610399221776,0
3191366.7497911826,1444997.2506494743,3,0,791,0.021727730998884354,0
6277184.917554747,2146030.167163261,8,0,872,0.021460439118537365,0
1676959.8754620804,1125414.1366983792,2,1,524,0.02204988888810175,0
4867840.402705367,2157754.145470052,9,0,768,0.02149849887539811,0
2577967.600475087,1605248.1494607518,8,0,402,0.021668405089457745,0
3696327.7843956817,1419790.3090123262,8,0,347,0.02149171564855211,0
5094797.342632828,2750450.248967141,3,0,641,0.021792217476033767,0
3279173.269432095,972180.2551007018,4,0,532,0.021574933239141836,0
4230888.911540349,1323157.120216497,2,0,881,0.021661041767233855,0
7012585.618428881,883784.3804179999,2,0,858,0.021522762280883876,0
3846216.2609537025,1976230.9852680848,4,0,527,0.02173589889040594,0
6671384.224130284,2344594.4668258396,6,1,821,0.021665018710567,0
2740586.290684764,2334961.3907023193,5,0,891,0.02194933041766254,0
6059608.355830565,2111974.3765730024,1,0,312,0.021724583408977736,0
7883137.241315801,1401189.7661020171,10,0,798,0.021264818579338495,0
56710.99974542111,1317379.5112550766,1,0,744,0.03867041495443772,0
3406209.4890590464,664415.1137529674,6,0,639,0.021425765129170046,0
6154144.25436108,2517936.767590896,3,0,623,0.021695411879732403,0
4593909.227914015,1734489.0390742337,3,0,895,0.021672021657035027,0
5742291.746742617,1254021.5475652586,7,0,897,0.02140600812307862,0
3792029.626568359,2164028.4444934838,1,0,456,0.021889107254080567,0
5173179.5749458,1013617.7416199995,1,0,874,0.021611568495996793,0
4688645.529215841,1703311.017111337,10,0,730,0.021402231532506134,0
7335564.123319615,1413685.4328545826,3,0,854,0.02153512191128934,0
5508841.686602427,1819338.5699401505,8,1,706,0.02157526908346445,0
5675205.324150404,1468213.2304069393,1,0,457,0.021658056551412612,0
4176246.0677550654,774536.0544443879,10,0,484,0.02127053394068863,0
4024787.551855013,1537788.1863350188,4,0,790,0.0216383359496071,0
4134883.6243607583,2024432.070937681,9,0,835,0.021532812351265505,0
5788904.284756593,1485391.7970730073,4,0,656,0.021545398855016745,0
4158031.038359474,1887557.560794543,10,0,661,0.021469383380739934,0
5579549.713792826,977235.2571629735,8,0,523,0.021336954993801432,0
9150801.597290877,1486869.603365074,7,0,503,0.021364609030423254,0
6742249.406863385,1187744.7724557114,3,0,307,0.021522863107689784,0
4347952.935664318,1873490.420052355,7,0,771,0.021563393769939005,0
7402427.844327889,1515745.781130998,7,0,471,0.02139592085807977,0
4183849.253956897,1845036.8381683063,10,0,395,0.021459781767719496,0
923750.9296442922,2043855.213078933,3,0,605,0.023031047070212314,0
2983827.378165192,1845809.2875606942,2,1,557,0.022011007327313075,0
1258416.1579482886,1636559.217146822,9,1,773,0.022256806961294937,0
4296973.031917383,1000893.8707442973,1,0,599,0.021638965978640977,0
5036836.758379104,1498606.9446665493,7,0,764,0.021464624764166548,0
8352874.624550566,1233454.7989920834,4,0,627,0.021464727677388537,0
5653854.747528326,1327968.0216478868,2,0,409,0.021603378219402895,0
4561798.942382271,1312732.9246248745,2,1,428,0.021765983797311986,0
6658811.162366979,1010037.2126088778,8,0,436,0.021319578999125146,0
577729.3819842301,521330.7054330051,7,0,838,0.02191258413381571,0
5471229.116217132,1165928.4758361166,7,1,463,0.02152553223419013,0
6541730.387773934,1596689.7259620796,5,0,648,0.021499099070851704,0
2042827.5084403171,825911.4772862549,10,0,762,0.021432606995383536,0
7287508.086413858,1507841.118235812,8,0,803,0.021360478218121794,0
5676992.814988828,2450134.2121554823,2,0,450,0.021749065910081643,0
4169424.1721983976,2011528.2776261196,2,0,545,0.02178673159331611,0
6265563.73221257,2321770.7545602648,5,0,409,0.021592774237547456,0
9541385.71560879,1695563.9384663631,1,0,884,0.02159806648349115,0
5363732.510116991,2083754.9114932232,6,0,574,0.021569022085207376,0
5496441.172600673,1138017.6347661063,4,1,366,0.021632139704549067,0
4081278.2009195117,1177829.8664890078,6,0,349,0.021495037364248366,0
3300311.2610704163,130429.89693126362,7,0,814,0.021273539542238568,0
6660671.633088491,2093072.7370211496,3,0,525,0.021625126488746697,0
3287832.3481822656,2270161.989909943,8,0,877,0.02171861439840577,0
5143132.474438785,1223411.377326365,7,0,805,0.021420442221006194,0
4044685.1064697667,1373024.1468013825,1,0,454,0.02171786648902166,0
5957959.651492784,1123068.9431545192,6,0,779,0.02142090593571974,0
5667324.210573897,1691326.7757387457,7,0,410,0.021465295333689634,0
7075079.888515798,2062466.2726516204,4,0,782,0.02157125999599789,0
3979967.202290506,628614.0130594795,2,1,573,0.021669835711104674,0
4460250.129413257,1704719.2653211262,10,0,454,0.02141624276034634,0
3042472.5684353854,1361664.1141404272,9,1,466,0.021625107887601018,0
4111413.4798477767,1556697.1959833447,7,0,318,0.021524687756402903,0
5754600.986089705,1729497.0008371454,1,0,644,0.021689040155290953,0
6513977.233290704,1405898.7806135893,8,1,868,0.021490520606045605,0
3155669.351644749,1448206.5732971097,3,0,593,0.021732277596552774,0
6739211.840211321,1393062.4162226806,4,0,761,0.02150845482781949,0
7711275.717609902,1985158.1008941405,5,0,637,0.02150899233918099,0
5826869.806447402,1709379.9800637483,1,0,751,0.021683722556067726,0
8753591.625116132,1610291.7688686803,6,0,643,0.021417542750509312,0
3452421.6017928543,864524.1394538586,10,0,384,0.021318635881565007,0
2510690.593377166,1310710.1283934228,6,0,688,0.021667939943262788,0
1442559.502191443,1949334.5801695872,2,0,526,0.022430218172820746,0
7992088.622978366,1518848.2865619615,10,0,585,0.02127392723873645,0
6308731.312708115,1829765.7347945692,6,0,583,0.021496106577055002,0
4888830.658179089,2383255.9001638168,8,0,408,0.021568281637626415,0
5559937.25263964,2019303.0346044083,6,0,434,0.021550283334196764,0
2749021.905403247,1546579.1688498713,4,0,590,0.021772026632273116,0
9891503.959233653,1244505.4149021364,4,0,807,0.02144854323709814,0
5258442.363950455,223225.20197205083,9,0,328,0.021201648300145245,0
5218789.589209786,1415807.5387635739,6,0,693,0.021482222536102585,0
6451533.247797384,1336993.7520915754,8,1,326,0.021484157668421565,0
5962018.463473426,1695183.0971976877,8,0,766,0.021417818657877664,0
5447768.048558263,1423047.3865126562,7,0,312,0.02143773097149028,0
3419051.089109376,1339807.4702816028,3,0,853,0.021682614307407717,0
5942936.7142719915,610300.5347463897,10,0,744,0.02120923411946525,0
8764048.992950067,1030016.0854249668,1,0,523,0.021553497141229557,0
7690840.0923099555,1738325.5204002787,5,0,762,0.021485729391468304,0
8186373.253278794,2357953.815566347,10,0,320,0.02134650010911477,0
3977568.64713763,1451237.3081271884,10,0,686,0.02140339513119089,0
3020790.3594828383,1663905.5367870617,2,0,625,0.02183736771753778,0
4748426.159800704,1976239.0784764027,10,0,766,0.021441413013941337,0
5111449.824577389,1094553.031899875,2,0,821,0.02158801723393315,0
7188383.036941897,1683407.0216427213,7,0,524,0.021417710523823328,0
1615070.7405703613,1129754.9468339207,3,0,774,0.02191045888476071,0
8059100.638921227,1932412.2192455055,8,0,757,0.021384824075516458,0
4683984.202842021,1575701.5239758664,9,0,512,0.021419352877133382,0
4146237.8601051597,1649225.90699072,8,0,780,0.02150182955759045,0
2975791.249479665,1108700.7012907055,6,0,479,0.021557234194633505,0
1690286.6562684611,1853516.1798053924,5,0,837,0.0221304666322761,0
6646341.167923829,2542356.4606155083,3,0,826,0.021675692864056306,0
5146635.934376808,996044.1522858969,3,1,321,0.021659162361824563,0
2420078.2005178924,1330120.4961762382,7,0,644,0.02165132584176828,0
2409842.4558727676,1615803.737084046,5,0,876,0.021814915065860294,0
4328430.601419743,1893203.1059979084,6,0,320,0.021605236781404597,0
8338043.050578786,1220226.8573552654,6,0,707,0.021389685763733356,0
4480817.29727279,83484.85492862994,9,0,786,0.02118400744014098,0
1993714.0937637878,2179594.7470820127,1,0,827,0.022276119171760023,0
4508513.871828111,1880253.0597920713,8,0,715,0.021516109027044632,0
4454552.860504659,628526.2347566675,10,0,571,0.02123767673456914,0
-393773.28588314354,1196215.604110222,5,1,504,0.01919190061829315,0
4891410.266964376,2284091.214763663,6,0,597,0.02162713807587186,0
4538130.939582644,2223898.209228933,6,0,852,0.021644237029016817,0
6392412.729626836,1969320.0113394724,1,0,407,0.021694616893967844,0
8697912.18989069,1411943.7830200687,3,0,451,0.021512618095839833,0
7253130.059095515,1541493.709406255,6,0,312,0.021438702285478766,0
4462222.618890339,1434537.0974369368,9,0,378,0.02140830505405902,0
2786948.182516659,2064119.8916344186,6,0,853,0.02182982827983504,0
10146719.60649972,1062078.796752445,6,0,468,0.021358822580573207,0
5118436.868028977,1097100.1725578976,1,0,548,0.02162520005095791,0
5027858.583825893,2005137.293418008,9,0,420,0.021465569805340364,0
4951749.825779993,1477819.2722442192,4,1,686,0.021699830104029993,0
5396169.5215357095,2189233.677726904,2,0,738,0.021729892330942215,0
4711279.176152115,1164243.8965097272,1,0,571,0.02164947415098185,0
3852675.9862395274,1472610.8198305874,3,0,599,0.02167547874987513,0
3906282.1175192157,1038793.5075780234,3,0,772,0.021589343998271265,0
4934493.459568003,1503681.3407117836,5,0,457,0.02154401811464607,0
3913150.45773247,760726.5315006005,1,0,526,0.021610432005109106,0
3574308.4346456714,1256183.2895225186,7,0,720,0.021504557614533498,0
5212860.455383793,781873.0675359411,1,0,323,0.021577538851085005,0
